no;i;t;y;x1;x2;x3
12821;642;1;0;-0.460132903;0.48736682;-0.382809129
12822;642;2;0;0.338447816;-0.088440219;-0.174805527
12823;642;3;0;0.106921005;0.691208241;-0.190483239
12824;642;4;0;0.531335522;1.67391009;-1.163151008
12825;642;5;1;1.853184339;-0.104623302;1.313766632
12826;642;6;0;-0.165156463;-1.569636449;0.567663188
12827;642;7;0;-0.559346363;1.686797399;-1.63071497
12828;642;8;0;-2.846887425;-1.254430995;-1.042162542
12829;642;9;0;-0.344429401;0.361631127;-1.565527501
12830;642;10;0;0.510201416;-0.02953734;0.000268156
12831;642;11;0;0.738629568;0.692676949;1.154011194
12832;642;12;0;0.708824089;-0.77543103;-0.129192547
12833;642;13;1;2.745950903;-0.845009684;-0.811553921
12834;642;14;1;-2.947904786;1.163304379;0.738083877
12835;642;15;0;0.767875643;0.280359703;1.093173308
12836;642;16;0;-0.739238116;0.755913495;-0.541647166
12837;642;17;1;0.366541687;0.073975228;1.136935952
12838;642;18;0;0.671165913;-1.302180401;-1.38461218
12839;642;19;0;-0.989824971;-0.883099235;0.113294125
12840;642;20;1;0.017418943;-2.425364352;1.296072376
12841;643;1;0;-1.518096997;1.578980138;-0.596224578
12842;643;2;1;1.345419011;-2.055637645;-0.041649563
12843;643;3;0;-1.249379994;1.145363512;-0.928074895
12844;643;4;0;0.208204411;2.169435808;-0.419359339
12845;643;5;0;0.138879056;0.94828204;-0.996174531
12846;643;6;0;-0.253934551;0.280978259;0.302573359
12847;643;7;0;-0.858675857;1.647926322;-0.176152155
12848;643;8;0;-0.844970884;-0.314659291;0.425639235
12849;643;9;0;0.057806403;-0.673737342;-0.703801635
12850;643;10;1;2.861846695;0.732419644;1.955215449
12851;643;11;0;-2.75686868;-0.937999216;0.278039308
12852;643;12;0;-1.152622233;0.496670711;-0.774393577
12853;643;13;0;0.594274087;0.120921975;1.286712122
12854;643;14;0;0.419992315;1.812638122;-0.653078123
12855;643;15;1;-0.635796201;-0.315129616;-0.532941039
12856;643;16;0;0.547529329;-0.644138503;-0.035196708
12857;643;17;0;-0.431739075;0.862214824;0.509566819
12858;643;18;1;-0.630258941;-1.030292691;2.17734311
12859;643;19;0;-0.801531809;0.229742375;0.61777021
12860;643;20;0;0.54635263;1.256079334;-0.302253073
12861;644;1;0;-0.537515581;0.007617996;-1.050694257
12862;644;2;0;0.904317959;-0.411539711;0.465406191
12863;644;3;0;0.966108732;-0.42085289;-0.245302651
12864;644;4;0;1.43659052;0.028227392;-0.530962788
12865;644;5;0;0.722432802;0.83137058;0.547511947
12866;644;6;0;-1.161907273;0.643166035;1.139405903
12867;644;7;1;-0.065171495;-1.060737046;0.689840821
12868;644;8;1;0.155875645;-0.518416873;0.696501823
12869;644;9;0;0.469746412;1.164603351;0.044372589
12870;644;10;0;-1.176376724;1.580199099;1.179620235
12871;644;11;0;0.29884211;0.42624303;0.800405566
12872;644;12;0;-0.385701623;-0.703744758;-0.332156185
12873;644;13;0;-1.722320929;0.334348596;-0.63390953
12874;644;14;0;0.063433931;-0.532063206;0.340332324
12875;644;15;0;0.171142853;-0.743946473;0.328182911
12876;644;16;0;0.9399892;-0.130579945;-1.291677955
12877;644;17;0;0.048769248;1.28217958;1.426800725
12878;644;18;0;-2.742570269;-0.97147772;-1.478896511
12879;644;19;0;2.056445231;0.737517429;-0.945513532
12880;644;20;0;0.054277115;1.247497085;-0.944282945
12881;645;1;1;0.708249001;1.138904644;0.639601298
12882;645;2;0;-1.790110742;0.9441007;0.132075437
12883;645;3;0;-1.568082789;0.091436883;1.563250958
12884;645;4;1;-0.347245344;-2.008218532;1.005460751
12885;645;5;0;0.25983854;-0.118251303;0.875704984
12886;645;6;0;0.963748327;0.276462621;0.923440598
12887;645;7;1;-0.932223119;-0.859944076;1.920997866
12888;645;8;0;0.726066401;1.30676784;-0.368677233
12889;645;9;1;-0.268560788;-2.002079559;1.708199429
12890;645;10;1;1.793306025;-0.644547818;-0.035407076
12891;645;11;0;-0.259132906;1.716253972;0.367474016
12892;645;12;0;1.770962146;1.9479043;-1.053032479
12893;645;13;0;-2.348788472;0.011838701;-0.761394387
12894;645;14;1;0.476278066;-0.007397229;-0.284565739
12895;645;15;1;0.88311391;-2.190802715;-0.377609713
12896;645;16;0;-0.828282941;-0.976012936;0.251464831
12897;645;17;1;-0.851035738;-0.357072869;0.156522192
12898;645;18;0;-1.305607598;0.808825372;0.012051736
12899;645;19;1;0.123608432;-0.569740908;0.700001366
12900;645;20;1;0.73110684;-2.879326012;0.296293702
12901;646;1;1;0.404140588;-1.377156452;0.972329591
12902;646;2;0;-0.963842509;0.69164378;-0.001696176
12903;646;3;1;0.392004589;-1.093247762;-0.60564784
12904;646;4;1;0.619435838;1.618060464;-0.072376388
12905;646;5;0;2.038798586;0.316350357;-1.150416551
12906;646;6;0;0.07469039;1.338420778;-0.840122891
12907;646;7;0;0.039029379;0.55078255;-1.463257928
12908;646;8;1;-0.325375074;-0.344102567;0.301289804
12909;646;9;1;0.977757683;-0.64396714;-0.128370031
12910;646;10;0;-1.892824218;1.016862581;1.135428165
12911;646;11;0;0.488215362;0.339620414;1.205010941
12912;646;12;1;-0.788977403;-2.108429748;1.57069104
12913;646;13;1;-1.343760041;-0.525472976;1.950583429
12914;646;14;0;-1.63355339;1.940322061;0.192206968
12915;646;15;0;0.095796651;-0.301848177;-0.277590311
12916;646;16;1;-1.157415422;-0.517074852;0.903183189
12917;646;17;0;0.368345578;0.806625181;-0.656813562
12918;646;18;1;1.657106334;-0.841236484;-0.769415613
12919;646;19;1;3.222369735;0.686412415;1.095302681
12920;646;20;0;0.448340069;-0.37136046;-0.105504246
12921;647;1;1;1.416374787;0.469076036;-0.613042769
12922;647;2;0;-0.320962908;-0.557121976;-0.471067375
12923;647;3;0;-1.145607317;-0.748846696;-0.167470568
12924;647;4;1;-1.730847582;-1.155943284;1.194631084
12925;647;5;0;-1.526642377;-0.160783852;0.616785433
12926;647;6;0;0.110028423;-1.12555783;0.754605768
12927;647;7;1;-0.354768629;-0.723009287;-1.006618415
12928;647;8;0;1.704817094;0.67819456;-1.035537515
12929;647;9;0;0.040892377;0.68633272;0.81874691
12930;647;10;0;-1.688544277;0.940281816;-1.935401493
12931;647;11;0;0.489743591;0.828867026;-2.290589726
12932;647;12;0;-1.264989371;0.469537708;0.181120437
12933;647;13;0;-0.397795528;1.895032352;0.884075491
12934;647;14;0;-0.240504095;1.183204535;0.304145586
12935;647;15;0;-0.638764616;-1.582231166;-0.627228215
12936;647;16;0;-0.713664388;0.183784322;-2.166367747
12937;647;17;1;0.882711694;0.349004253;0.605724524
12938;647;18;0;0.259203224;-0.248296319;-0.292436723
12939;647;19;1;0.969859818;-0.835435357;0.409358748
12940;647;20;0;-1.068762533;0.742980536;1.851504665
12941;648;1;0;0.758410908;-0.400774801;0.686920643
12942;648;2;0;-1.1241392;-0.414087561;0.124713396
12943;648;3;1;0.069486359;0.044420029;0.989134934
12944;648;4;1;0.524172812;0.000498062;-0.262681592
12945;648;5;1;0.58510752;-0.691367924;1.328884056
12946;648;6;0;0.621555163;-1.187719373;0.36371482
12947;648;7;1;0.958404332;-1.203837721;-0.244345001
12948;648;8;0;-0.607974248;0.255888111;1.694008401
12949;648;9;0;0.374761896;1.584198551;1.708961635
12950;648;10;0;-0.92801024;0.529876026;-0.626091727
12951;648;11;0;-0.918434052;1.55242196;0.186520781
12952;648;12;0;0.299082428;-0.583471181;0.33883436
12953;648;13;0;-0.497038751;-1.028655602;-1.044846013
12954;648;14;0;-0.773051749;-0.948149789;-0.631602995
12955;648;15;0;-0.278113767;1.723689255;0.938015249
12956;648;16;1;0.420604158;-0.53696903;-0.028578898
12957;648;17;1;1.629561093;0.014042595;-1.088324534
12958;648;18;0;1.581228718;4.196158908;0.007805917
12959;648;19;0;1.127951308;0.189568001;0.649107815
12960;648;20;0;-1.667503233;-0.277970604;0.238862846
12961;649;1;0;-0.30259221;1.138647079;-2.418857415
12962;649;2;0;1.715139781;1.178832952;-1.485952124
12963;649;3;1;0.908639338;-0.699297543;1.299786621
12964;649;4;1;1.792900746;0.122416652;-1.345882561
12965;649;5;0;-0.716717505;0.16026128;0.384251785
12966;649;6;0;-0.350503058;0.790025093;-0.940056783
12967;649;7;1;-0.945879194;-0.550200324;0.656595217
12968;649;8;1;-0.181185437;-0.95810989;1.38224515
12969;649;9;1;0.331621444;-1.614970569;0.134346408
12970;649;10;1;1.59384101;0.460544449;-0.289600949
12971;649;11;0;-0.148960095;1.859123547;-0.297292693
12972;649;12;0;0.555363636;-0.033588936;-0.685140241
12973;649;13;0;-2.456686542;1.574642114;0.405447366
12974;649;14;0;1.322599104;0.998458862;-2.077490366
12975;649;15;1;-0.924350394;-0.964036278;-0.522364716
12976;649;16;0;-0.944034996;-2.016802086;-0.25399672
12977;649;17;1;0.60970001;0.890775626;1.689157406
12978;649;18;0;0.931324665;0.826645735;-0.880846577
12979;649;19;1;1.033326748;-0.829922015;0.270325257
12980;649;20;1;-0.292993938;0.184670403;0.583326324
12981;650;1;1;-0.897077511;-0.802693683;-0.382094717
12982;650;2;0;-0.906291523;1.602094381;-1.987938265
12983;650;3;0;-1.54941698;0.711788475;0.536642726
12984;650;4;1;1.703220292;-0.673133172;1.224237486
12985;650;5;0;-0.071664293;-0.486040138;0.999028425
12986;650;6;0;-0.831196292;0.027322539;-0.851025898
12987;650;7;1;-1.110833288;-0.076611811;0.119241502
12988;650;8;0;0.658278108;-0.294473023;-0.677057397
12989;650;9;1;-0.499988383;0.934223318;-0.057747315
12990;650;10;1;-0.355715174;0.603388556;1.261648322
12991;650;11;1;0.117639579;0.924356364;1.134052005
12992;650;12;0;-1.547163836;-2.231945761;0.76820737
12993;650;13;1;0.598951471;-1.86651717;0.550693626
12994;650;14;0;-1.563713459;-0.060779692;1.236310043
12995;650;15;1;0.659439961;-1.483369378;0.510157648
12996;650;16;0;0.069120517;-0.955162662;-0.640851386
12997;650;17;0;0.30481631;0.471732178;-0.570393092
12998;650;18;1;1.738684273;-0.104047694;0.267285587
12999;650;19;0;0.410044819;-0.047198578;0.12454633
13000;650;20;0;0.267711472;0.428095734;-0.607491805
13001;651;1;0;0.211852071;-0.347369242;0.446587696
13002;651;2;1;-0.788785001;-0.424117329;1.0831211
13003;651;3;1;-1.679811685;-1.535318323;0.167029687
13004;651;4;1;0.087331704;0.060442003;0.581393772
13005;651;5;1;-0.827194216;-1.08686804;0.931604148
13006;651;6;1;0.466613207;-1.545237415;-0.300917624
13007;651;7;1;0.51545166;0.800572579;1.938681055
13008;651;8;0;-1.09224872;-0.125428531;-0.541749631
13009;651;9;1;0.41301036;1.273858795;0.786497061
13010;651;10;1;-0.397644993;-1.087907904;-0.49571521
13011;651;11;0;-0.686256951;0.127718059;0.324453664
13012;651;12;0;0.570269979;0.496746333;-1.188584192
13013;651;13;0;-0.881752969;0.785227355;-1.534751569
13014;651;14;1;0.832462398;0.695000017;-0.657443115
13015;651;15;0;-0.339048269;0.055837754;-1.382314318
13016;651;16;0;0.400384986;1.758585765;-0.205282909
13017;651;17;1;0.883086292;0.378640328;-0.586421216
13018;651;18;1;0.423142952;1.044851758;-0.0260074
13019;651;19;0;-0.728111004;0.838360926;-0.069968406
13020;651;20;1;-0.562291956;-0.496195779;2.061847683
13021;652;1;0;0.898928998;2.015815972;-1.071872799
13022;652;2;1;0.721006086;-0.221399668;0.425685996
13023;652;3;1;0.030031945;-0.408386384;-0.252840579
13024;652;4;1;0.51886345;0.096277794;-0.484900897
13025;652;5;0;-0.12764003;0.520508912;-0.971860958
13026;652;6;1;1.061970604;-1.175236921;0.839170047
13027;652;7;0;-1.441621809;-0.263093099;-0.088700118
13028;652;8;0;-0.840718449;-0.144679717;-0.433956647
13029;652;9;0;-1.483365531;1.172924659;0.563463094
13030;652;10;1;0.303874203;0.887161851;1.086523589
13031;652;11;0;0.924453909;0.903201776;-0.884298467
13032;652;12;0;0.250902737;1.392568188;1.985119682
13033;652;13;0;0.007052655;-0.613308008;-0.277149785
13034;652;14;0;-0.847710819;0.290076694;-1.012491469
13035;652;15;0;-0.139994692;0.264433352;0.334261318
13036;652;16;0;0.594244121;0.593184779;1.729792443
13037;652;17;0;1.098101749;0.904820473;0.557003571
13038;652;18;0;-1.651884226;-0.112599478;0.160863179
13039;652;19;0;1.405975137;0.735271674;-0.445713798
13040;652;20;1;1.134757951;-0.743822854;0.267397661
13041;653;1;1;0.286018784;0.022703045;0.356424357
13042;653;2;0;0.594211189;0.88812504;-1.872958653
13043;653;3;0;-0.119054557;-0.991836453;-0.393386375
13044;653;4;1;1.469946986;-3.645200914;-0.016356165
13045;653;5;1;0.419056543;-1.164328438;0.846940744
13046;653;6;0;-1.768930964;-0.890188721;1.183583336
13047;653;7;1;-2.325721355;-0.50391632;0.547935694
13048;653;8;1;1.211566357;-0.560556071;-0.583935903
13049;653;9;0;0.096250367;2.07337108;-0.36215109
13050;653;10;1;0.434810344;-0.121669677;0.1950478
13051;653;11;0;-0.256191403;0.063086712;-1.274455851
13052;653;12;0;0.756700573;-1.340673221;-0.761755441
13053;653;13;0;-2.106787841;0.445846607;-0.446761941
13054;653;14;0;0.784011782;1.186036665;-0.401648973
13055;653;15;1;0.199067879;-1.680190575;0.175139101
13056;653;16;0;-0.506673909;-1.561091007;-1.194287743
13057;653;17;0;-2.193598208;-2.302814348;0.26410649
13058;653;18;0;-0.578318694;0.329135205;-0.158555142
13059;653;19;0;-0.123608981;0.273319481;-0.064607012
13060;653;20;1;0.364185127;-0.645573936;-0.38778659
13061;654;1;0;-0.270597119;0.158602778;0.252131061
13062;654;2;1;0.417188869;-0.627084309;-1.675150222
13063;654;3;1;-0.797020925;-0.378199704;1.046471695
13064;654;4;1;0.113544053;0.355659393;-0.728215841
13065;654;5;0;-2.159852493;-0.251265113;-0.051950326
13066;654;6;0;-0.842569353;-0.027687845;-0.587264843
13067;654;7;1;-0.857595878;-0.520765581;0.071539659
13068;654;8;0;0.284562593;-0.113051376;-0.779690247
13069;654;9;1;0.222008326;-0.584145105;-0.809188146
13070;654;10;1;1.026809753;-0.853766441;-0.946367071
13071;654;11;1;-0.946561389;0.379231645;0.318950426
13072;654;12;0;0.495652158;0.788010233;0.448652394
13073;654;13;0;-1.858765459;1.007607762;-1.287554242
13074;654;14;1;0.702812094;-3.415103469;-0.060707692
13075;654;15;0;1.135909942;1.655104825;0.256998718
13076;654;16;0;-0.600804161;-0.139744915;-0.407316661
13077;654;17;1;2.028730679;-0.864358963;-1.05490398
13078;654;18;1;-0.362766415;1.198254694;0.603788752
13079;654;19;0;-1.478301819;1.534108505;0.505819742
13080;654;20;0;-0.882529828;-0.422358556;0.549669812
13081;655;1;1;-0.983583655;0.264391614;1.496963665
13082;655;2;0;-0.492354239;0.724782741;0.023647235
13083;655;3;0;-1.295390347;-1.287872915;-2.249497077
13084;655;4;1;0.318949888;-0.698238686;0.291652074
13085;655;5;0;-0.802673075;-0.017978321;0.948111704
13086;655;6;0;0.507794699;-0.825013688;0.396872449
13087;655;7;1;-0.033075182;-1.281430149;1.052466562
13088;655;8;0;-1.340154544;0.263190766;0.672182956
13089;655;9;1;1.232933308;-0.529992478;-0.094643533
13090;655;10;1;2.475850003;-0.784229499;-0.012450183
13091;655;11;0;-0.19387622;0.382810559;-0.47439149
13092;655;12;0;0.011871216;-0.991529229;0.258122685
13093;655;13;1;0.274256722;-0.277521202;-0.245329838
13094;655;14;0;-1.025079935;0.27586873;1.159257661
13095;655;15;0;-0.214440066;-0.864288243;-1.558434633
13096;655;16;0;0.924934985;0.823133017;0.79461168
13097;655;17;1;2.950332399;1.231487845;-0.653198371
13098;655;18;1;0.743831474;-0.44902398;-0.158090663
13099;655;19;0;1.217161447;-0.845205707;0.170401812
13100;655;20;0;1.501833488;-0.169801454;-0.488632729
13101;656;1;1;0.598989769;-1.582679671;-0.111317363
13102;656;2;0;0.639255999;2.067251014;0.919308484
13103;656;3;0;1.504717288;0.650669232;-1.75618009
13104;656;4;1;0.547112604;0.725054725;-0.545130583
13105;656;5;0;1.263046202;0.13838468;0.571458015
13106;656;6;0;0.66393498;-0.961836308;-0.513778636
13107;656;7;1;-0.218019911;-0.376383444;0.968335079
13108;656;8;0;-1.082444549;0.446737892;0.669527596
13109;656;9;0;-1.750837726;0.717067226;0.421546484
13110;656;10;1;-0.315469258;-0.965563522;0.766706601
13111;656;11;0;-1.203539554;1.577438064;0.537935299
13112;656;12;1;1.134895336;1.007901277;0.502751641
13113;656;13;0;0.891591447;0.22490983;-2.602596273
13114;656;14;1;-0.142955992;-0.887378584;2.519303518
13115;656;15;1;1.841075369;1.192610361;1.158510454
13116;656;16;0;0.285420931;0.204862166;-0.854049658
13117;656;17;0;0.382892007;0.768394274;0.88268893
13118;656;18;0;0.42472663;1.161847068;-1.874669504
13119;656;19;0;-0.568073446;0.331825981;-0.058944187
13120;656;20;1;0.321510892;-0.778917931;-1.122496314
13121;657;1;0;0.31006316;1.848665104;-0.924664731
13122;657;2;1;1.491637999;-2.583536775;-1.037279803
13123;657;3;0;-2.199545271;-1.136308871;0.827381037
13124;657;4;1;-2.179775872;0.907722792;0.703390964
13125;657;5;0;0.584416161;2.516096722;0.606749487
13126;657;6;0;-0.390077108;0.029133798;-1.613575818
13127;657;7;1;-0.967500682;-0.722253889;1.100609545
13128;657;8;0;0.144144012;0.314060315;-2.066803468
13129;657;9;1;0.467838547;0.284236048;-0.259643936
13130;657;10;0;2.987533564;0.755875552;-1.316017956
13131;657;11;0;0.128788301;-0.244978166;0.510219111
13132;657;12;1;1.602206233;-0.293123403;0.571993366
13133;657;13;1;1.158166137;-1.866311324;1.102529516
13134;657;14;0;-0.460222568;-1.000586322;-0.003547072
13135;657;15;1;1.925242768;0.291178191;1.201376938
13136;657;16;0;0.028023583;0.647714805;-0.483340318
13137;657;17;0;-1.832967845;0.182906521;-0.492686251
13138;657;18;1;0.599877296;-0.767747092;2.763325021
13139;657;19;1;-0.640753472;1.11408637;1.283288863
13140;657;20;0;-1.155637045;1.561654596;-0.445997944
13141;658;1;0;-0.446956038;0.221186315;-1.06888379
13142;658;2;0;-0.029903898;1.407456685;-1.810357837
13143;658;3;0;0.070830804;0.021253981;-0.319047219
13144;658;4;0;1.663681806;-0.974567365;1.256300838
13145;658;5;0;-0.531871595;-1.107643528;0.477400067
13146;658;6;0;-0.924013365;0.082949635;1.235729183
13147;658;7;1;1.420616786;0.182781603;-0.216300056
13148;658;8;0;0.833532722;-0.459764186;-1.429965145
13149;658;9;0;-0.236738331;0.033511519;-0.864035883
13150;658;10;0;-0.845097404;1.081243271;0.72640096
13151;658;11;0;0.457882359;0.742594892;-2.557195161
13152;658;12;1;2.130757764;-0.242145672;0.570728118
13153;658;13;0;-1.173683301;-1.207073987;-1.03704283
13154;658;14;1;1.9011756;-1.012305415;0.536765318
13155;658;15;0;-2.511160765;-0.431043429;0.692072058
13156;658;16;0;-1.274604708;0.44704712;0.29179337
13157;658;17;1;1.560034247;-0.030492532;0.198163775
13158;658;18;0;-1.092771367;-0.217275168;0.087754014
13159;658;19;0;0.19161657;-1.315861907;-0.097956604
13160;658;20;0;-0.086606245;0.253032731;-0.538795831
13161;659;1;0;1.336884162;-0.443161304;-1.199863336
13162;659;2;0;0.069015633;0.910614299;0.3449122
13163;659;3;0;-1.523208264;0.091345032;-1.091982662
13164;659;4;1;-0.116512743;0.376271341;1.248684115
13165;659;5;1;1.390857223;0.941214774;2.363559334
13166;659;6;0;-0.007346445;-1.893841566;-0.709335602
13167;659;7;1;0.411084706;0.250020113;1.604012042
13168;659;8;1;-1.04641859;-2.453530382;-0.085519138
13169;659;9;0;0.377154898;-1.074999384;-1.779504678
13170;659;10;1;0.70868426;-1.033546118;-0.317106492
13171;659;11;1;1.799364687;-1.157549745;1.267128035
13172;659;12;0;0.704141386;1.332600666;-1.952993111
13173;659;13;0;0.53107845;0.383723908;-0.670366884
13174;659;14;0;1.366496205;-0.26741049;0.529944727
13175;659;15;0;1.192455305;1.514574621;-1.356025974
13176;659;16;0;0.19523567;-0.281361084;-0.132509374
13177;659;17;0;-0.770260202;0.075404528;-0.876483798
13178;659;18;1;0.823165682;0.971960855;0.553200783
13179;659;19;0;-1.209549855;-0.514066951;0.374215052
13180;659;20;0;-2.121404063;0.918592542;0.628026673
13181;660;1;0;0.133196238;0.919679161;-0.370033388
13182;660;2;0;-1.244481847;0.178282608;-0.636320677
13183;660;3;1;-0.583833662;-0.897637911;2.078674257
13184;660;4;0;-1.28260469;0.52381338;-0.129260553
13185;660;5;0;0.698712831;0.333176365;0.023979858
13186;660;6;1;-0.384121738;-1.988535428;1.21987713
13187;660;7;1;1.935138061;-0.101313153;0.79510438
13188;660;8;0;-0.342728606;0.789497755;0.964855394
13189;660;9;1;0.399488866;0.331959527;1.410569331
13190;660;10;0;-1.111653714;-1.83915383;-0.529718238
13191;660;11;0;0.148694128;1.290369266;-0.221364269
13192;660;12;0;0.335846028;-0.14885414;0.921254735
13193;660;13;1;2.3350979;0.331538551;-1.428008799
13194;660;14;1;-1.732617061;-0.034476219;0.895799004
13195;660;15;1;0.083248241;1.059937089;0.647752297
13196;660;16;1;0.369515965;-1.836733564;0.140813132
13197;660;17;0;0.662182032;0.67694745;0.163592016
13198;660;18;1;1.506531521;1.748099528;1.869319936
13199;660;19;1;0.291022528;-2.177859535;-2.407165642
13200;660;20;0;0.786990965;-0.73249218;-0.593264304
13201;661;1;1;0.194007199;-1.321614558;0.378570863
13202;661;2;0;1.230417435;0.321755097;0.762202444
13203;661;3;1;1.560947843;-1.19084098;1.588470619
13204;661;4;1;1.343508035;0.341606975;1.961969
13205;661;5;1;0.828169011;-0.86454153;0.585526944
13206;661;6;1;0.893925522;0.009540491;2.040304857
13207;661;7;1;0.810566476;-2.649757026;-2.446481299
13208;661;8;0;-0.051866568;0.100554179;2.478068202
13209;661;9;1;0.686878796;-1.396988593;-0.246858206
13210;661;10;0;-2.773722391;0.813475847;-0.572879953
13211;661;11;0;0.947582869;0.82427825;0.733797837
13212;661;12;0;-0.73856932;0.385297839;-1.852274346
13213;661;13;1;0.676750636;0.047906764;0.602309137
13214;661;14;1;-0.036847465;-0.589601137;0.132124634
13215;661;15;1;0.72110966;-1.592161102;-0.528140528
13216;661;16;0;-1.138308794;-0.992369508;-0.147255202
13217;661;17;0;-1.241977547;1.597693636;1.302603372
13218;661;18;1;0.015500527;-1.296447005;-0.894702906
13219;661;19;1;1.038059595;-0.44924412;-0.486972279
13220;661;20;1;-0.479294555;-1.040963025;0.455689932
13221;662;1;1;-0.446289343;-2.008275712;1.50755813
13222;662;2;0;-1.232704792;-1.767605976;-0.800357645
13223;662;3;0;-1.116173197;1.060851026;0.736395233
13224;662;4;1;0.06017986;-0.883477133;-0.48473513
13225;662;5;0;-1.99115473;1.015875249;-0.230710683
13226;662;6;1;0.330724771;-1.465363661;2.311238055
13227;662;7;1;-0.308827874;0.285227291;-0.210041705
13228;662;8;0;1.473330845;-0.69572038;-0.262345773
13229;662;9;0;-0.278680048;-0.308493171;0.011691284
13230;662;10;1;-0.654499678;1.401313053;1.117569735
13231;662;11;1;1.768958225;-0.627761959;-1.042574831
13232;662;12;0;1.213254969;0.631779952;0.223110594
13233;662;13;0;1.513985297;1.236057049;1.282674967
13234;662;14;0;-2.256346122;-1.310249111;0.797113999
13235;662;15;1;-0.094319978;-0.61884226;0.993591724
13236;662;16;1;2.982089857;-1.525513864;0.054129142
13237;662;17;0;-0.147582368;-2.313801004;-0.744163828
13238;662;18;1;-1.028708392;-0.401537904;0.367405326
13239;662;19;0;-0.433570181;-0.466863179;-0.586979706
13240;662;20;0;0.202582003;-1.052213581;-0.17156382
13241;663;1;1;0.572679896;0.931672688;0.479535167
13242;663;2;0;0.388686791;-0.332974982;-0.503272737
13243;663;3;1;0.123268205;-1.280637257;0.98087871
13244;663;4;1;1.842223111;-0.950278094;-0.685039309
13245;663;5;1;0.223424482;-0.591953562;1.006889727
13246;663;6;0;0.777776437;0.187553473;-0.576076437
13247;663;7;1;0.298876761;0.163708802;0.900964521
13248;663;8;0;0.206280271;-0.53081558;-0.424098824
13249;663;9;0;-0.0057183;-0.669126923;0.358003117
13250;663;10;0;-0.599556942;-1.182611705;0.324202558
13251;663;11;0;-1.115291428;-1.109119593;-0.693875091
13252;663;12;0;-0.253171037;0.101083179;-1.957679811
13253;663;13;0;-0.890095391;0.054396573;-0.6599638
13254;663;14;0;0.206919958;0.12799162;-0.641853357
13255;663;15;0;0.503892923;1.050501334;-2.17992388
13256;663;16;1;0.295467414;-0.089596564;-0.470260597
13257;663;17;0;-2.438688259;-1.070388765;-1.473325957
13258;663;18;1;-0.539591227;-1.167288799;0.674172542
13259;663;19;0;-0.661005553;0.34801111;-0.172391463
13260;663;20;1;-1.756578741;-0.774356858;-0.47413531
13261;664;1;0;-1.182604772;-0.027159008;-0.142006378
13262;664;2;0;0.500720954;-2.12559978;0.439312008
13263;664;3;0;-1.599301116;-0.306169573;0.030628014
13264;664;4;0;0.144240972;-0.419565669;0.031309621
13265;664;5;0;-1.106979455;-0.553227093;-4.082970187
13266;664;6;0;-0.110198991;0.061893067;-2.105209393
13267;664;7;1;-0.434010546;0.94399397;1.858022887
13268;664;8;0;-2.24553262;-0.964074471;0.641443195
13269;664;9;0;-1.217827276;1.056885751;1.338932203
13270;664;10;0;-0.842745992;-0.29902508;1.238067773
13271;664;11;0;1.018398586;0.851081665;1.182425374
13272;664;12;0;1.070956266;-0.219197282;0.614209988
13273;664;13;0;-0.270830466;-1.373201304;1.07789417
13274;664;14;0;-0.666342462;2.076882603;0.438426172
13275;664;15;0;0.810523913;0.288144985;-0.061434947
13276;664;16;0;-0.766711356;-0.011348536;0.194252498
13277;664;17;0;-0.412033532;-0.831125267;-0.430521974
13278;664;18;0;-0.113770515;-0.96859618;-0.946680869
13279;664;19;0;-0.20505863;-1.861652951;-2.007742342
13280;664;20;0;0.654665505;-0.257828993;-0.40023361
13281;665;1;0;-0.319998684;0.601503442;-0.6255332
13282;665;2;0;-0.32509915;0.668207654;0.699644284
13283;665;3;0;-0.077096057;1.016366775;0.402033762
13284;665;4;1;0.163187237;0.718360466;1.983556039
13285;665;5;0;-1.143129212;-0.076436348;-0.175738812
13286;665;6;0;-0.041021686;-0.037653634;-2.466489798
13287;665;7;0;-1.790705732;1.698435944;-0.094779555
13288;665;8;0;-1.096695298;-0.674420876;1.247846209
13289;665;9;1;1.308904384;-0.751224248;-0.602322721
13290;665;10;0;-1.526455959;-0.507071391;0.82878669
13291;665;11;0;-0.76141889;0.720874487;-0.939963532
13292;665;12;0;0.161540156;0.334351658;-0.21492707
13293;665;13;0;-1.403616102;2.219781015;0.264300451
13294;665;14;1;-1.519001226;-1.039532725;-0.257429129
13295;665;15;1;0.817170489;-1.06662311;0.868442968
13296;665;16;0;-0.948788789;-0.964753581;-0.372382767
13297;665;17;1;-1.752389901;-0.325692548;1.587469529
13298;665;18;0;0.549635896;0.212174114;-0.500175275
13299;665;19;0;-0.299426806;0.416615499;1.519351477
13300;665;20;0;0.927459073;-1.582802809;-0.892792755
13301;666;1;1;0.699185003;0.558187959;1.606830235
13302;666;2;1;0.180691449;-1.294936873;1.701685892
13303;666;3;1;-0.012730126;-0.817031218;-0.190449181
13304;666;4;1;0.527861598;-0.376783469;-1.371746283
13305;666;5;0;-0.352293013;-0.11235997;0.19956335
13306;666;6;0;-0.092798781;0.712666278;1.978571411
13307;666;7;1;-0.043953849;0.040858722;-0.160958295
13308;666;8;0;-0.743951486;-1.831475624;-0.563550787
13309;666;9;0;1.978177433;-0.345318907;0.511021374
13310;666;10;1;1.198790298;-0.135763849;-2.162405936
13311;666;11;0;1.93641389;1.615837004;-1.735429658
